model_134_4,train_losses,test_losses,train_accuracies,test_accuracies
1,0.19643419107486462,0.04721050898907548,44,50
2,0.0483235691128106,0.04798006304239823,51,50
3,0.020478349435946036,0.017956597825228158,49,50
4,0.014601653891390768,0.017680186841447475,45,50
5,0.01450374786709917,0.01849455500053147,53,50
6,0.013631923059965002,0.017233466192827385,49,50
7,0.013649112962443253,0.01746208839497324,54,50
8,0.013376717808945426,0.017279587559780832,56,50
9,0.013346136387052208,0.017413174701949297,54,56
10,0.013208558590247714,0.017071935584989643,57,57
11,0.01307187653307257,0.01716780662536621,61,57
12,0.01314071206183269,0.017059950505272817,57,57
13,0.012990344187309003,0.016946474374350855,60,53
14,0.01293880081382291,0.017258550656043876,62,59
15,0.013113025190501377,0.016951277094372247,59,55
16,0.01289492254627162,0.016948209475662748,61,55
17,0.01292898916992648,0.017361766200954632,61,58
18,0.013113493420954409,0.01689100417040162,59,53
19,0.012869228191416839,0.01699570376994246,61,57
20,0.012938638442549211,0.01728670526359041,61,59
21,0.013091892260929635,0.016844450922335608,59,53
22,0.012851158606595007,0.01701059028253717,62,58
23,0.012932326259284184,0.017149691864595574,62,58
24,0.013006353172762641,0.016826681666455026,59,53
25,0.01282094688764934,0.0169845905344365,62,57
26,0.012915930614389223,0.017006466449317286,62,56
27,0.012927151702601334,0.016815496198201583,60,54
28,0.0128025665622333,0.016975519010576152,61,57
29,0.012903902808140064,0.01689449104212098,61,55
30,0.012849402581823283,0.016831480850607664,61,54
31,0.012807789804606602,0.01694773718462152,61,55
32,0.012882572052807644,0.016817347478058377,61,54
33,0.012796430880653447,0.0168862974239608,61,55
34,0.012843120072422356,0.01686326527999619,61,54
35,0.012825736840223444,0.016810080762636865,61,53
36,0.012788346743789213,0.016917346392647695,62,55
37,0.012857994257376111,0.016771653446100526,60,52
38,0.01275876010286397,0.016929007687811123,61,55
39,0.012863887666628278,0.01676025330010107,60,52
40,0.012749371086728984,0.01689749198444819,62,55
41,0.012838277451950928,0.016749188556509503,60,52
42,0.012746583798836017,0.01687424566786168,61,54
43,0.012804965263810652,0.016753331584445502,61,53
44,0.013176223712748495,0.017022854695885867,59,50
45,0.012951454083467352,0.01625918129743156,60,55
46,0.013251258766856688,0.01715665803117267,57,57
47,0.013075028899414786,0.016824986469947685,60,49
48,0.01286922176850253,0.017274308507725343,60,57
49,0.013162325553852936,0.0167547125937575,58,50
50,0.01284241560718109,0.01693183789818974,61,57
51,0.01289823445780524,0.016642626059257377,62,55
52,0.012803894563995558,0.016719419067188844,62,57
53,0.012819972017715717,0.016578203035613238,62,55
54,0.01272836276169481,0.016663697816557802,63,57
55,0.012846701617898613,0.016508805549750896,61,55
